BCW,2,4,4,misclassification,0.958,0.011
BCW,2,4,5,misclassification,0.959,0.01
BCW,2,4,6,misclassification,0.956,0.013
BCW,3,1,2,misclassification,0.955,0.004
BCW,3,1,3,misclassification,0.956,0.01
BCW,3,1,4,misclassification,0.95,0.012
BCW,3,1,5,misclassification,0.949,0.021
BCW,3,1,6,misclassification,0.953,0.018
BCW,3,2,2,misclassification,0.955,0.004
BCW,3,2,3,misclassification,0.956,0.01
BCW,3,2,4,misclassification,0.95,0.012
BCW,3,2,5,misclassification,0.949,0.021
BCW,3,2,6,misclassification,0.953,0.018
BCW,3,3,2,misclassification,0.955,0.004
BCW,3,3,3,misclassification,0.956,0.01
BCW,3,3,4,misclassification,0.95,0.012
BCW,3,3,5,misclassification,0.949,0.021
BCW,3,3,6,misclassification,0.953,0.018
BCW,3,4,2,misclassification,0.955,0.004
BCW,3,4,3,misclassification,0.956,0.01
BCW,3,4,4,misclassification,0.95,0.012
BCW,3,4,5,misclassification,0.949,0.021
BCW,3,4,6,misclassification,0.953,0.018
BCW,4,1,2,misclassification,0.956,0.012
BCW,4,1,3,misclassification,0.955,0.018
BCW,4,1,4,misclassification,0.955,0.015
BCW,4,1,5,misclassification,0.959,0.014
BCW,4,1,6,misclassification,0.959,0.017
BCW,4,2,2,misclassification,0.956,0.012
BCW,4,2,3,misclassification,0.955,0.018
BCW,4,2,4,misclassification,0.955,0.015
BCW,4,2,5,misclassification,0.959,0.014
BCW,4,2,6,misclassification,0.959,0.017
BCW,4,3,2,misclassification,0.956,0.012
BCW,4,3,3,misclassification,0.955,0.018
BCW,4,3,4,misclassification,0.955,0.015
BCW,4,3,5,misclassification,0.959,0.014
BCW,4,3,6,misclassification,0.959,0.017
BCW,4,4,2,misclassification,0.956,0.012
BCW,4,4,3,misclassification,0.955,0.018
BCW,4,4,4,misclassification,0.955,0.015
BCW,4,4,5,misclassification,0.955,0.02
BCW,4,4,6,misclassification,0.959,0.017
HEP,1,1,2,gini_index,0.804,0.0
HEP,1,1,3,gini_index,0.803,0.034
HEP,1,1,4,gini_index,0.688,0.158
HEP,1,1,5,gini_index,0.777,0.074
HEP,1,1,6,gini_index,0.785,0.093
HEP,1,2,2,gini_index,0.804,0.0
HEP,1,2,3,gini_index,0.803,0.034
HEP,1,2,4,gini_index,0.688,0.158
HEP,1,2,5,gini_index,0.777,0.074
